TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,CustomerAge,LoginAttempts,AccountBalance,TransactionDuration,Balance_to_Transaction_Ratio,Transaction_Intensity,Cluster_KMeans
77.87741964407974,Transfer,Bali,InternetBanking,Student,25,7,7146.70459075437,38.968380928331655,90.60520264231002,545.1419375085582,3
23.861083329273555,Payment,Bali,Branch,Entrepreneur,51,2,6081.127153101921,34.35133438143632,244.60427056054652,47.72216665854711,3
167.6443750732469,Payment,Medan,Branch,Entrepreneur,31,2,991.4842023691472,55.68174327255414,5.879141844716246,335.2887501464938,2
160.1082700601274,Payment,Bali,ATM,Student,53,1,4275.186806330032,13.51818563612386,26.536110186860576,160.1082700601274,1
365.11390271014255,Payment,Surabaya,ATM,Entrepreneur,63,0,7015.02538591536,32.188449264353785,19.16077301076778,0.0,1
122.58675206839354,Payment,Bandung,InternetBanking,Entrepreneur,49,4,1626.0025887399315,13.862814759413384,13.156770944511054,490.34700827357415,1
175.210733010152,Withdrawal,Bandung,MobileBanking,Entrepreneur,24,2,3955.305247150647,36.591174593946405,22.44644908731394,350.421466020304,2
247.04883624263803,Payment,Bandung,ATM,Entrepreneur,27,3,5792.897876447621,26.896042727374162,23.353860329266315,741.1465087279141,2
286.11121556070816,Transfer,Medan,ATM,Employee,29,2,2682.0540259317427,32.72860920417577,9.341516041767573,572.2224311214163,2
336.814867575463,Payment,Medan,InternetBanking,Freelancer,57,1,7601.0045530900115,11.029159885139745,22.50050333084306,336.814867575463,1
229.37491280442777,Withdrawal,Medan,Branch,Freelancer,40,1,7205.214837571342,26.784573879266482,31.27603934760061,229.37491280442777,2
58.85823772703036,Transfer,Surabaya,ATM,Entrepreneur,28,2,5484.381987453726,11.978904077758632,91.62284416831616,117.71647545406071,3
268.5292240539043,Transfer,Bandung,MobileBanking,Student,30,1,5868.051516178384,6.89312964639989,21.771485213806752,268.5292240539043,2
115.1114845141419,Payment,Bali,InternetBanking,Freelancer,29,2,3919.0520907411546,41.70286835581011,33.752493193417315,230.2229690282838,2
459.7044022631256,OnlinePurchase,Bali,ATM,Entrepreneur,24,1,6179.415995565588,4.4569911811725405,13.412973623022364,459.7044022631256,2
203.31351083232235,Withdrawal,Jakarta,InternetBanking,Freelancer,61,3,3804.560979991921,48.62488091268062,18.621191347028827,609.9405324969671,1
239.6638466116605,OnlinePurchase,Jakarta,ATM,Student,27,0,4606.4375022544355,6.53631218992653,19.140546314326414,0.0,2
934.4268511823079,Payment,Bali,ATM,Entrepreneur,24,3,4015.1822577934336,37.82152829965639,4.2923530073127045,2803.280553546924,0
340.8799944676712,Withdrawal,Bandung,InternetBanking,Student,44,2,7871.051140632964,8.025224116747705,23.02284798175655,681.7599889353424,1
265.05070968121896,OnlinePurchase,Medan,MobileBanking,Freelancer,24,1,7414.117360577254,1.4967645984597795,27.867309091040664,265.05070968121896,2
179.30815605484707,Withdrawal,Bali,MobileBanking,Employee,41,2,2993.1092148517646,27.20542116418383,16.59996574942126,358.61631210969415,2
63.971141055596476,Payment,Bali,Branch,Student,40,3,7675.249207559476,16.528279431914562,118.13320626448113,191.9134231667894,3
169.33444551106047,Withdrawal,Jakarta,ATM,Entrepreneur,42,1,3403.9641075323316,37.08430398634632,19.98400321977917,169.33444551106047,1
95.05523497452133,Payment,Bandung,Branch,Entrepreneur,61,0,8705.739984107851,12.315384011359637,90.63264471131689,0.0,3
586.2750087611412,OnlinePurchase,Bali,InternetBanking,Student,53,2,8141.901175473309,56.46684608184324,13.86386455069607,1172.5500175222824,0
267.58451648803776,Withdrawal,Medan,Branch,Employee,50,0,9385.544648621746,90.3643507812784,34.94447398288412,0.0,1
448.55737488950444,Transfer,Medan,InternetBanking,Freelancer,54,2,5585.890183010815,49.974637834636184,12.425310972562194,897.1147497790089,0
119.625663733004,Payment,Surabaya,MobileBanking,Freelancer,59,2,4439.0231655079415,41.525399044676185,36.79998955556747,239.251327466008,1
101.3820009671607,Withdrawal,Medan,InternetBanking,Freelancer,56,2,4394.473445727179,35.10955888617369,42.922324277845654,202.7640019343214,1
318.1798284626246,Transfer,Bali,InternetBanking,Freelancer,24,1,5750.363625358768,34.33466621970324,18.016062146083037,318.1798284626246,2
91.60949297497174,Transfer,Bali,Branch,Freelancer,47,0,2971.964955536493,38.75011026707057,32.09136407149626,0.0,1
139.595836059993,Transfer,Medan,ATM,Entrepreneur,48,5,180.73379378895515,25.346761471413465,1.2854846832863178,697.9791802999649,1
604.5676478453857,Transfer,Jakarta,Branch,Entrepreneur,62,0,4200.671318856214,16.785786783039704,6.936749897063086,0.0,1
144.25726250453346,Payment,Bandung,MobileBanking,Student,63,4,5081.85582735264,22.45582617990716,34.98520996286871,577.0290500181338,1
50.91487075725601,Withdrawal,Bali,MobileBanking,Student,54,1,6111.053071956137,23.990759500181824,117.71295936631047,50.91487075725601,3
32.44012459812064,Transfer,Medan,MobileBanking,Freelancer,38,3,5794.448820351901,55.04990240518277,173.27832626190494,97.32037379436193,3
44.526023109208,Withdrawal,Medan,ATM,Freelancer,51,5,5281.654703528276,22.91709565684848,116.01397053414092,222.63011554603997,3
466.2924887507764,Withdrawal,Bali,Branch,Freelancer,63,3,7338.941737931384,9.16205061010167,15.705242251059381,1398.8774662523292,0
126.10980411699205,OnlinePurchase,Surabaya,InternetBanking,Employee,38,1,3254.7556357055946,63.68431007385222,25.605858323170043,126.10980411699205,2
915.7261903587574,Withdrawal,Bandung,InternetBanking,Student,57,3,3655.9509907872903,21.23582900173565,3.9880512079147072,2747.1785710762724,0
546.6519958227855,Payment,Bali,ATM,Entrepreneur,37,1,9218.349135361063,10.851465867630175,16.83249436809142,546.6519958227855,2
699.5526117219588,Payment,Medan,MobileBanking,Freelancer,51,2,-1367.5386360067378,29.308882908092507,-1.952085558064407,1399.1052234439176,0
404.29244305343525,Transfer,Surabaya,ATM,Student,25,2,7238.063643902218,20.646865787328906,17.85886652455527,808.5848861068705,2
306.55357983109286,Withdrawal,Bali,InternetBanking,Employee,49,4,6126.819687685501,21.261627499211187,19.921145743289102,1226.2143193243714,0
98.13746289762724,Payment,Bandung,MobileBanking,Employee,47,1,4997.232911545385,42.603997096390444,50.40710913396785,98.13746289762724,1
199.47768665202534,Payment,Surabaya,ATM,Freelancer,46,3,6792.341330008758,41.570730292725514,33.880784657089606,598.433059956076,1
328.44474027757946,Payment,Medan,InternetBanking,Entrepreneur,22,0,6436.985359174234,26.591109396514003,19.53889248239519,0.0,2
387.5009382409527,Transfer,Jakarta,InternetBanking,Student,47,1,2081.401199433577,17.456464350354988,5.357519106279915,387.5009382409527,1
70.1452988425284,Payment,Bandung,ATM,Entrepreneur,29,3,3052.15779622956,3.9305409010638,42.9003440267381,210.43589652758521,2
171.4735610354308,Withdrawal,Surabaya,InternetBanking,Freelancer,56,1,4038.636206301124,29.784798856417883,23.415972755798073,171.4735610354308,1
187.4626612276875,Payment,Bali,Branch,Freelancer,44,4,757.4858728177996,25.51376372588396,4.0192888494907635,749.85064491075,1
181.72564273603717,Payment,Bali,Branch,Employee,30,4,4982.718587240283,46.87411480576276,27.268852431611073,726.9025709441487,2
79.59346258223606,Transfer,Surabaya,MobileBanking,Employee,64,3,6275.025947867351,5.240587941615965,77.8602351458027,238.7803877467082,1
646.6837176050917,Withdrawal,Bali,Branch,Student,27,3,7331.464556664576,48.679867047789614,11.319513456002525,1940.0511528152751,0
166.92504110916164,Payment,Surabaya,Branch,Freelancer,53,3,5155.939389655918,12.580242880335522,30.70381496172592,500.77512332748495,1
85.14475486298964,Withdrawal,Bandung,ATM,Freelancer,48,2,3500.8596993012898,77.92226178349036,40.6392670670349,170.2895097259793,1
657.0685925658257,Withdrawal,Bali,MobileBanking,Student,33,1,5448.009533470899,11.579464763528865,8.278786732898125,657.0685925658257,0
546.995370045039,Payment,Bandung,ATM,Entrepreneur,56,2,4842.543559322499,20.680553211913278,8.83683298076861,1093.990740090078,0
222.6295880785251,Transfer,Medan,ATM,Employee,62,3,6570.16262613501,24.917544983006913,29.379666092431243,667.8887642355753,1
136.14107644380255,Withdrawal,Medan,Branch,Freelancer,53,0,4909.23729846239,25.502878716233976,35.79698676547934,0.0,1
40.71126148449893,OnlinePurchase,Medan,Branch,Freelancer,43,4,6778.910804602806,72.68892021850529,162.51991820295436,162.8450459379957,3
290.5843997643556,Payment,Medan,InternetBanking,Entrepreneur,61,3,4477.157950341345,64.07813593485274,15.354586713005109,871.7531992930669,1
128.30474101666644,Withdrawal,Bali,InternetBanking,Entrepreneur,37,0,7580.452972356915,8.557765342147778,58.62471022141291,0.0,3
195.7676203257744,Withdrawal,Surabaya,MobileBanking,Entrepreneur,51,4,5355.088983047755,6.576896645421975,27.215295759443087,783.0704813030976,1
619.3543187587995,Withdrawal,Bali,Branch,Employee,54,5,3804.2250753762446,4.4914868180135805,6.132342373287109,3096.7715937939975,0
120.4602156552705,Payment,Bali,InternetBanking,Student,25,1,4333.729625963826,37.90309177624664,35.68023984301046,120.4602156552705,2
281.7668048660498,OnlinePurchase,Bandung,ATM,Freelancer,21,1,6454.085537893663,35.01586622150216,22.824763822440346,281.7668048660498,2
343.7036100797723,Withdrawal,Surabaya,Branch,Employee,46,1,2458.5505247932592,13.192939986852167,7.1323608250702515,343.7036100797723,1
456.6488008979571,Withdrawal,Jakarta,MobileBanking,Entrepreneur,48,1,4740.911220041124,24.28137162023396,10.359278142407314,456.6488008979571,1
184.88197216161205,Transfer,Jakarta,MobileBanking,Freelancer,19,2,7138.4125882743265,22.199334781273063,38.40293120017013,369.7639443232241,2
170.0772312037698,Payment,Surabaya,ATM,Freelancer,42,3,6033.770232577853,28.34150434194559,35.26927686473391,510.2316936113094,1
166.9257561823664,Payment,Jakarta,InternetBanking,Employee,55,1,2698.3763112885567,16.43877299159919,16.068865030794537,166.9257561823664,1
262.4809984205365,Withdrawal,Surabaya,ATM,Entrepreneur,20,1,5622.481034472557,14.309744143603252,21.33922775523506,262.4809984205365,2
531.8209598440565,Transfer,Bandung,InternetBanking,Entrepreneur,63,0,2315.9905781281172,15.865320654061101,4.34665816976485,0.0,1
160.869421407461,Withdrawal,Bandung,Branch,Student,59,1,5373.083386340424,77.43294903379584,33.1939370612513,160.869421407461,1
10.468084894803326,Withdrawal,Bali,MobileBanking,Entrepreneur,60,3,7759.695436710061,43.01857707236177,676.633937391439,31.404254684409977,3
370.59574917846925,Payment,Jakarta,InternetBanking,Employee,22,2,5146.800264947512,5.304111961613138,13.850535901786156,741.1914983569385,2
210.55870252626113,Transfer,Surabaya,ATM,Student,39,4,2736.1764045209707,15.390226074108497,12.933414564599746,842.2348101050445,0
291.0495032278835,Withdrawal,Bandung,Branch,Student,33,2,4618.021159247809,58.766633808448454,15.812460244605894,582.099006455767,2
42.459587986048724,Payment,Bali,InternetBanking,Student,26,5,5388.934574539617,29.706121991031207,123.99874974124369,212.29793993024361,3
128.72559277958564,Withdrawal,Jakarta,Branch,Student,26,2,7184.210798168734,48.91087176918348,55.38005758335824,257.4511855591713,3
350.0062093580887,Withdrawal,Jakarta,Branch,Student,29,4,7166.256627080208,31.091055095054625,20.41632437268183,1400.0248374323548,0
61.82260889965957,Transfer,Jakarta,ATM,Employee,64,3,2821.5266579627837,22.093393782556383,44.91259925975588,185.4678266989787,1
281.31064265976255,Transfer,Bandung,ATM,Freelancer,59,1,4351.823610251779,65.15780680607341,15.415017901030907,281.31064265976255,1
194.529102046296,Transfer,Bandung,Branch,Entrepreneur,21,3,5787.337221732892,19.375236017042624,29.59834194074398,583.587306138888,2
106.41787330536714,Withdrawal,Jakarta,Branch,Freelancer,35,1,3790.4619146095665,37.66989813068299,35.28706906935362,106.41787330536714,2
98.90531523770645,OnlinePurchase,Bandung,InternetBanking,Freelancer,35,1,5996.7664294093165,32.59213867462392,60.02449834767155,98.90531523770645,2
80.29666127285711,Transfer,Jakarta,ATM,Entrepreneur,59,2,2303.9378571840357,3.8113869184801126,28.339882857566526,160.59332254571422,1
209.70838524108063,OnlinePurchase,Medan,InternetBanking,Entrepreneur,60,3,5522.8084714644465,23.524055490868943,26.210672466335694,629.125155723242,1
228.59838328716825,OnlinePurchase,Bandung,MobileBanking,Freelancer,50,0,7054.641922410803,19.46399468504324,30.72600870010164,0.0,1
148.35845707047866,OnlinePurchase,Surabaya,InternetBanking,Entrepreneur,59,1,5107.900844765848,12.007856753750659,34.19893955087895,148.35845707047866,1
75.64148105233306,Payment,Bandung,Branch,Student,20,2,5351.479530592002,0.9872090578427717,69.8248449418384,151.28296210466613,2
275.54136640224925,Withdrawal,Jakarta,MobileBanking,Entrepreneur,55,2,6688.617072725608,30.82858263892693,24.186678324994368,551.0827328044985,1
375.2636661151572,Transfer,Surabaya,InternetBanking,Entrepreneur,34,2,4111.791874947199,28.725672986071366,10.927953574153415,750.5273322303144,2
312.07017289269123,Withdrawal,Bali,MobileBanking,Student,29,3,6244.069466601461,42.606787542945355,19.9446322494021,936.2105186780736,0
718.062726587655,Withdrawal,Surabaya,ATM,Student,28,4,4938.878794436115,4.772594445401203,6.86849507257008,2872.25090635062,0
172.98278705832718,Payment,Surabaya,InternetBanking,Student,34,2,3183.8179462887956,67.65249911725401,18.299614577512376,345.96557411665435,2
497.55348289523613,Payment,Bandung,InternetBanking,Entrepreneur,52,1,6804.624712135568,6.923837982401901,13.648735683520362,497.55348289523613,1
115.69051167539646,Payment,Surabaya,ATM,Student,58,5,7801.850053966524,52.65718499026105,66.85933536455218,578.4525583769823,3
99.98071885473999,Withdrawal,Surabaya,InternetBanking,Student,23,3,7317.043894902366,7.123635696080735,72.45981191149846,299.94215656422,3
219.6122788354544,OnlinePurchase,Jakarta,MobileBanking,Employee,52,4,6804.511097732137,61.492016144243166,30.843755087663737,878.4491153418176,0
572.0410137487852,Withdrawal,Bandung,ATM,Employee,23,2,6021.294382658085,20.131119640101062,10.507615054055718,1144.0820274975704,0
158.11339936015378,Payment,Jakarta,MobileBanking,Entrepreneur,49,1,5725.893356389296,15.181806450245313,35.98624238697028,158.11339936015378,1
42.424040504636686,Withdrawal,Bandung,InternetBanking,Student,28,2,4812.360009234275,18.710130416633028,110.82248342874556,84.84808100927337,3
370.37712427827347,Payment,Bali,InternetBanking,Entrepreneur,60,1,3674.7561152216126,21.59637875951196,9.894944720580344,370.37712427827347,1
188.18223495081816,Payment,Surabaya,InternetBanking,Employee,56,2,868.2106194984781,46.67706396947701,4.589281967855953,376.3644699016363,1
249.94453078025936,Transfer,Bandung,InternetBanking,Employee,30,1,1865.2845506783478,13.062351307004834,7.4330552049834955,249.94453078025936,2
104.67782396289762,OnlinePurchase,Surabaya,MobileBanking,Student,30,3,5029.1550438815975,58.234085953761145,47.589502274831865,314.0334718886929,2
218.06598711993084,Payment,Surabaya,InternetBanking,Entrepreneur,56,1,2447.2140088105575,18.93663216753646,11.171127206848386,218.06598711993084,1
49.68580686177892,Transfer,Medan,ATM,Employee,63,2,5828.184978424794,114.77054249773714,114.98652856249001,99.37161372355784,3
653.2113373988223,OnlinePurchase,Jakarta,ATM,Freelancer,51,4,8494.777075092155,6.787256675574691,12.984759800812721,2612.845349595289,0
418.31780874954694,Payment,Bandung,Branch,Student,20,5,-1450.6123779876743,33.667949211668294,-3.459458071465088,2091.5890437477346,0
210.6973808954546,OnlinePurchase,Bali,ATM,Entrepreneur,49,2,3055.009302035267,8.165518407418627,14.431020776510994,421.3947617909092,1
363.33503051827626,OnlinePurchase,Medan,Branch,Freelancer,21,1,9371.757217711485,5.870586225959709,25.722910048973088,363.33503051827626,2
115.95037320457782,Withdrawal,Jakarta,ATM,Student,57,1,6668.449902407084,27.62869024307706,57.01948373214819,115.95037320457782,1
405.75506451962815,Transfer,Bali,ATM,Student,18,1,4776.668598946735,20.58399697672092,11.74335371727433,405.75506451962815,2
152.49064192070313,OnlinePurchase,Bali,InternetBanking,Employee,26,0,3936.22061089389,18.75477033579724,25.64469443633856,0.0,2
143.75791837636677,Withdrawal,Surabaya,ATM,Entrepreneur,24,2,6171.628765377625,34.96276938319268,42.634135904963436,287.51583675273355,2
85.52376290042548,OnlinePurchase,Jakarta,InternetBanking,Employee,44,0,6958.409792004439,9.749300101839191,80.42195067281592,0.0,3
273.0628042976257,Withdrawal,Medan,InternetBanking,Freelancer,20,0,2461.2250830864496,14.864535513995015,8.980514847296162,0.0,2
203.77557428589222,Payment,Bandung,ATM,Freelancer,39,4,7983.589384650746,7.857815631415525,38.98701987525456,815.1022971435689,3
508.2511241024897,Payment,Bandung,MobileBanking,Freelancer,33,0,5796.925195070994,44.109732618821916,11.383234951690218,0.0,2
76.43381078751841,Withdrawal,Medan,InternetBanking,Freelancer,25,3,6876.285211484781,15.499900136458555,88.80210261578877,229.30143236255523,3
273.96142376207047,Payment,Surabaya,ATM,Freelancer,22,1,7047.99534909757,86.93990504079417,25.632669676588304,273.96142376207047,2
446.1077511447738,Payment,Surabaya,MobileBanking,Entrepreneur,47,2,5624.541756419484,118.54632857633194,12.579835044278296,892.2155022895475,0
231.65058257740543,Payment,Bali,ATM,Entrepreneur,45,2,5890.861772145281,17.207707824567674,25.32064053691044,463.30116515481086,1
150.1251244344716,OnlinePurchase,Jakarta,ATM,Student,44,0,6035.497643421768,15.75747400610153,39.937089653406915,0.0,1
227.24948477427392,Withdrawal,Bali,MobileBanking,Student,39,3,4285.798402448794,26.52672917377329,18.776815232188632,681.7484543228218,2
481.4386975106291,Transfer,Bandung,ATM,Entrepreneur,47,4,6296.928914350257,8.018382468828705,13.052288190898127,1925.7547900425163,0
